MIS_DATE,APP_ID,BIRTH_DAYS,GENDER,MARRIAGE,ID_ISSUE_DAYS,EDUCATION,REQUEST_LOAN_AMOUNT,CURRENT_PROVINCE,REQ_MAX_AMT_R,REFERENCE_RELATIONSHIP_2,LIV_AGE_R,WOR_AGE_R,SPOUSE_REL,MAX_DPD
2019-08-31,1108801,11454,MALE,SINGLE,2791,SECONDARY_SCHOOL,50,Ho Chi Minh,1,BROTHER/SISTER,0.06,0.1,0,153
2019-08-31,1145548,9231,FEMALE,SINGLE,913,UNIVERSITY,25,Da Nang,0.63,FATHER/MOTHER,0.03,0.03,0,8
2019-08-31,1143488,11634,FEMALE,MARRIED,2011,SECONDARY_SCHOOL,40,Ho Chi Minh,1,BROTHER/SISTER,0.06,0.06,1,2
2019-08-31,1120700,12748,MALE,MARRIED,858,HIGH_SCHOOL,40,Ha Nam,0.8,COUSIN,1,0.23,0,184
2019-08-31,1124464,16661,FEMALE,MARRIED,3123,PRIMARY_SCHOOL,40,Binh Duong,1,CHILDREN,0.13,0.13,0,3
2019-08-31,1085121,18469,MALE,MARRIED,5112,PRIMARY_SCHOOL,20,Ben Tre,0.4,BROTHER/SISTER,0.8,0.1,1,153
2019-08-31,1120944,10595,MALE,MARRIED,1918,SECONDARY_SCHOOL,15,Dong Nai,0.38,BROTHER/SISTER,0.38,0.07,0,274
2019-08-31,1125656,9968,FEMALE,MARRIED,3641,HIGH_SCHOOL,50,Binh Duong,1,BROTHER/SISTER,0.22,0.33,1,2
2019-08-31,1152032,15819,FEMALE,WIDOW,805,PRIMARY_SCHOOL,15,Thanh Hoa,0.5,CHILDREN,0.53,0.01,0,12
2019-08-31,1095911,10686,MALE,SINGLE,4501,HIGH_SCHOOL,30,Ha Noi,1,COUSIN,0.97,0.34,0,20
2019-08-31,1153320,11508,MALE,SINGLE,2587,SECONDARY_SCHOOL,30,Binh Thuan,1,BROTHER/SISTER,1,0.02,0,224
2019-08-31,1115042,14583,FEMALE,DIVORCE,49,COLLEGE,20,Ha Noi,0.5,CHILDREN,0.03,0.2,0,13
2019-08-31,1147157,14845,FEMALE,MARRIED,256,SECONDARY_SCHOOL,40,Vinh Long,1,BROTHER/SISTER,0.25,0.2,1,12
2019-08-31,1110530,14820,FEMALE,MARRIED,3044,PRIMARY_SCHOOL,20,Vinh Long,0.67,BROTHER/SISTER,1,0.08,1,16
2019-08-31,1117512,18638,FEMALE,MARRIED,231,SECONDARY_SCHOOL,30,Ho Chi Minh,1,CHILDREN,0.39,0.12,1,7
2019-08-31,1154691,12040,FEMALE,MARRIED,893,SECONDARY_SCHOOL,50,Tay Ninh,1,FATHER/MOTHER,0.24,0.24,1,-1
2019-08-31,1123202,9429,FEMALE,DIVORCE,426,HIGH_SCHOOL,50,Ha Noi,1,COUSIN,0.06,0.12,0,234
2019-08-31,1099892,11171,MALE,MARRIED,1829,SECONDARY_SCHOOL,30,Binh Duong,0.75,BROTHER/SISTER,0.1,0.1,0,123
2019-08-31,1130292,12167,FEMALE,MARRIED,118,HIGH_SCHOOL,40,Quang Ninh,1,FATHER/MOTHER,0.06,0.12,1,43
2019-08-31,1119512,10205,MALE,SINGLE,1263,UNIVERSITY,40,Dong Nai,0.8,COUSIN,0.07,0.11,0,-1
2019-08-31,1107716,10439,MALE,SINGLE,210,SECONDARY_SCHOOL,30,Ha Noi,0.6,COUSIN,1,0.04,0,335
2019-08-31,1149627,9661,FEMALE,SINGLE,2546,SECONDARY_SCHOOL,50,Can Tho,1,COUSIN,1.04,0.12,0,18
2019-08-31,1112460,15129,FEMALE,MARRIED,3660,HIGH_SCHOOL,40,Ho Chi Minh,0.8,CHILDREN,0.54,0.49,1,-1
2019-08-31,1158005,9701,MALE,MARRIED,4181,SECONDARY_SCHOOL,15,Dong Nai,0.38,BROTHER/SISTER,1.04,0.04,0,1
2019-08-31,1108959,12305,MALE,MARRIED,3679,HIGH_SCHOOL,50,Hung Yen,1,BROTHER/SISTER,1,0.24,1,-1
2019-08-31,1131610,11919,FEMALE,MARRIED,1024,HIGH_SCHOOL,30,Hai Duong,0.6,FATHER/MOTHER IN LAW,0.42,0.03,1,2
2019-08-31,1110287,16289,MALE,MARRIED,4,SECONDARY_SCHOOL,50,Tien Giang,1,CHILDREN,1,0.32,1,1
2019-08-31,1106949,20744,FEMALE,MARRIED,4466,SECONDARY_SCHOOL,30,Dong Nai,0.6,CHILDREN,0.02,0.02,0,21
2019-08-31,1128944,11623,MALE,MARRIED,2381,SECONDARY_SCHOOL,20,Thanh Hoa,0.5,FRIEND/CO-WORKER,1,0.19,1,8
2019-08-31,1156442,10889,FEMALE,SINGLE,197,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FATHER/MOTHER,0.03,0.03,0,0
2019-08-31,1102351,13781,MALE,MARRIED,2467,PRIMARY_SCHOOL,20,Binh Duong,0.5,FATHER/MOTHER,0.34,0.34,1,1
2019-08-31,1142673,12025,MALE,DIVORCE,721,SECONDARY_SCHOOL,20,Long An,0.5,COUSIN,1,0.3,0,12
2019-08-31,1095671,10604,FEMALE,MARRIED,259,PRIMARY_SCHOOL,30,Tay Ninh,1,FATHER/MOTHER,0.28,0.17,0,274
2019-08-31,1126070,9786,FEMALE,MARRIED,4354,HIGH_SCHOOL,30,Quang Ninh,1,BROTHER/SISTER,0.07,0.04,1,7
2019-08-31,1117530,14101,MALE,MARRIED,1407,SECONDARY_SCHOOL,20,Binh Duong,0.4,COUSIN,0.07,0.45,0,65
2019-08-31,1154253,18713,MALE,MARRIED,1145,PRIMARY_SCHOOL,50,An Giang,1,CHILDREN,1,0.08,1,5
2019-08-31,1133666,11916,MALE,MARRIED,654,SECONDARY_SCHOOL,40,Vinh Long,1,BROTHER/SISTER,1,0.16,1,5
2019-08-31,1095000,10403,MALE,SINGLE,353,HIGH_SCHOOL,20,Tien Giang,0.5,COUSIN,0.07,0.07,0,184
2019-08-31,1117383,18484,FEMALE,DIVORCE,2466,SECONDARY_SCHOOL,50,Hung Yen,1,COUSIN,0.64,0.4,0,-1
2019-08-31,1150087,10828,MALE,MARRIED,1515,HIGH_SCHOOL,30,Binh Duong,1,HUSBAND/WIFE,0.03,0.03,1,1
2019-08-31,1092995,9585,FEMALE,MARRIED,3112,HIGH_SCHOOL,30,Khanh Hoa,0.75,COUSIN,1,0.06,1,1
2019-08-31,1112446,16134,MALE,MARRIED,4922,PRIMARY_SCHOOL,40,Thanh Hoa,0.8,CHILDREN,1.05,0.14,1,31
2019-08-31,1104271,20443,MALE,MARRIED,845,SECONDARY_SCHOOL,50,Nam Dinh,1,CHILDREN,1,0.18,1,2
2019-08-31,1144076,12986,MALE,MARRIED,1259,SECONDARY_SCHOOL,30,Dong Nai,0.75,FRIEND/CO-WORKER,1.06,0.11,0,224
2019-08-31,1115528,15971,MALE,MARRIED,933,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,CHILDREN,0.23,0.07,1,88
2019-08-31,1121211,9160,FEMALE,MARRIED,2229,SECONDARY_SCHOOL,30,An Giang,1,BROTHER/SISTER,0.24,0.04,1,-1
2019-08-31,1111985,15954,FEMALE,SINGLE,1609,HIGH_SCHOOL,40,Phu Tho,0.8,BROTHER/SISTER,1,0.57,0,48
2019-08-31,1117069,13005,MALE,MARRIED,1247,SECONDARY_SCHOOL,15,Binh Duong,0.38,COUSIN,0.13,0.13,1,41
2019-08-31,1152496,17833,MALE,SINGLE,388,SECONDARY_SCHOOL,30,Ba Ria - Vung Tau,0.6,COUSIN,1.02,0.61,0,-1
2019-08-31,1096073,16007,MALE,MARRIED,2410,HIGH_SCHOOL,30,An Giang,0.6,CHILDREN,1,0.11,1,1
2019-08-31,1151762,10449,FEMALE,MARRIED,5103,SECONDARY_SCHOOL,50,Binh Thuan,1,HUSBAND/WIFE,0.21,0.29,1,7
2019-08-31,1102261,15594,FEMALE,MARRIED,2463,HIGH_SCHOOL,25,Nghe An,0.63,CHILDREN,1,0.07,1,-1
2019-08-31,1095979,19205,FEMALE,MARRIED,4549,HIGH_SCHOOL,40,Binh Dinh,1,BROTHER/SISTER,0.48,0.54,0,92
2019-08-31,1135929,12914,FEMALE,MARRIED,888,UNIVERSITY,50,Ha Noi,1,FATHER/MOTHER,1,0.03,1,0
2019-08-31,1087863,13684,MALE,MARRIED,2447,HIGH_SCHOOL,15,Thua Thien Hue,0.5,BROTHER/SISTER,1.03,0.03,1,27
2019-08-31,1111262,15561,FEMALE,DIVORCE,114,PRIMARY_SCHOOL,20,An Giang,0.67,BROTHER/SISTER,1,0.14,0,243
2019-08-31,1099898,8932,FEMALE,MARRIED,2376,SECONDARY_SCHOOL,20,Ho Chi Minh,0.5,BROTHER/SISTER,0.21,0.04,1,7
2019-08-31,1131551,18502,MALE,MARRIED,4308,HIGH_SCHOOL,30,Ho Chi Minh,1,CHILDREN,0.01,0.01,1,6
2019-08-31,1124388,14105,FEMALE,WIDOW,4264,PRIMARY_SCHOOL,40,Kien Giang,1,CHILDREN,1,0.13,0,203
2019-08-31,1149209,17779,FEMALE,MARRIED,1004,HIGH_SCHOOL,50,Nghe An,1,CHILDREN,1,0.04,0,-1
2019-08-31,1163564,13221,MALE,MARRIED,185,HIGH_SCHOOL,40,Dong Nai,1,BROTHER/SISTER,0.17,0.17,1,6
2019-08-31,1113074,10081,FEMALE,MARRIED,1951,HIGH_SCHOOL,30,Binh Duong,1,HUSBAND/WIFE,0.11,0.22,1,62
2019-08-31,1103829,9537,MALE,SINGLE,1471,COLLEGE,15,Hai Duong,0.5,COUSIN,1,0.04,0,2
2019-08-31,1115961,14100,FEMALE,DIVORCE,279,SECONDARY_SCHOOL,30,Can Tho,1,BROTHER/SISTER,0.07,0.07,0,153
2019-08-31,1093294,12391,MALE,DIVORCE,810,PRIMARY_SCHOOL,50,Tay Ninh,1,BROTHER/SISTER,0.29,0.03,0,12
2019-08-31,1097307,20663,FEMALE,WIDOW,1149,SECONDARY_SCHOOL,50,Ha Noi,1,CHILDREN,0.52,0.36,0,18
2019-08-31,1131782,13800,MALE,MARRIED,4907,SECONDARY_SCHOOL,40,Binh Duong,1,COUSIN,0.08,0.01,1,2
2019-08-31,1098803,9884,MALE,SINGLE,1975,SECONDARY_SCHOOL,30,Hung Yen,0.75,COUSIN,1,0.02,0,335
2019-08-31,1104264,10189,MALE,MARRIED,236,HIGH_SCHOOL,50,Ha Noi,1,BROTHER/SISTER,1,0.07,1,362
2019-08-31,1152392,14848,MALE,MARRIED,4102,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FATHER/MOTHER,0.08,0.1,0,0
2019-08-31,1127478,17048,FEMALE,MARRIED,716,SECONDARY_SCHOOL,40,Ho Chi Minh,1,FATHER/MOTHER,0.21,0.01,1,-1
2019-08-31,1098614,13792,MALE,MARRIED,2698,HIGH_SCHOOL,20,Ha Noi,0.4,COUSIN,0.16,0.08,1,123
2019-08-31,1124851,12974,MALE,MARRIED,2107,HIGH_SCHOOL,30,Binh Phuoc,1,BROTHER/SISTER,0.03,0.06,0,234
2019-08-31,1119258,17122,FEMALE,MARRIED,2116,SECONDARY_SCHOOL,30,Da Nang,1,CHILDREN,0.53,0.43,0,1
2019-08-31,1142822,13422,FEMALE,MARRIED,1393,COLLEGE,30,Ha Noi,0.6,BROTHER/SISTER,0.32,0.14,1,4
2019-08-31,1124038,9004,MALE,MARRIED,155,UNIVERSITY,20,Da Nang,0.4,BROTHER/SISTER,0.06,0.06,1,37
2019-08-31,1106423,15558,FEMALE,MARRIED,580,PRIMARY_SCHOOL,20,Ben Tre,0.5,BROTHER/SISTER,0.38,0.14,1,3
2019-08-31,1094441,12886,MALE,MARRIED,1044,HIGH_SCHOOL,50,Quang Ninh,1,BROTHER/SISTER,1,0.09,0,212
2019-08-31,1092175,11630,MALE,MARRIED,264,SECONDARY_SCHOOL,20,Hung Yen,0.4,AUNT/UNCLE,1,0.31,0,123
2019-08-31,1099945,17885,FEMALE,SINGLE,1559,HIGH_SCHOOL,20,Phu Yen,0.5,COUSIN,1,0.06,0,153
2019-08-31,1148910,13536,MALE,MARRIED,1003,SECONDARY_SCHOOL,40,Ba Ria - Vung Tau,1,HUSBAND/WIFE,0.14,0.08,1,131
2019-08-31,1155506,18136,MALE,MARRIED,2140,SECONDARY_SCHOOL,15,Tay Ninh,0.5,CHILDREN,0.45,0.41,0,165
2019-08-31,1101707,11537,MALE,SINGLE,1248,HIGH_SCHOOL,30,Ho Chi Minh,0.75,COUSIN,0.06,0.06,0,-1
2019-08-31,1093516,10729,MALE,DIVORCE,436,SECONDARY_SCHOOL,30,Binh Duong,1,BROTHER/SISTER,0.1,0.14,0,3
2019-08-31,1106429,12765,MALE,SINGLE,300,HIGH_SCHOOL,15,Hung Yen,0.38,BROTHER/SISTER,0.97,0.14,0,92
2019-08-31,1098657,20830,FEMALE,MARRIED,1436,SECONDARY_SCHOOL,50,Da Nang,1,CHILDREN,0.67,0.26,0,32
2019-08-31,1137312,11165,MALE,MARRIED,2351,HIGH_SCHOOL,30,Ho Chi Minh,1,BROTHER/SISTER,0.23,0.23,1,326
2019-08-31,1134815,9927,FEMALE,SINGLE,329,HIGH_SCHOOL,50,Tien Giang,1,BROTHER/SISTER,0.11,0.26,0,8
2019-08-31,1127424,11723,MALE,SINGLE,1195,SECONDARY_SCHOOL,30,Binh Duong,1,BROTHER/SISTER,0.09,0.25,0,22
2019-08-31,1111412,10903,MALE,MARRIED,790,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FATHER/MOTHER,0.13,0.01,1,-1
2019-08-31,1145906,11617,MALE,MARRIED,9,HIGH_SCHOOL,40,Ha Noi,0.8,BROTHER/SISTER,1,0.53,0,4
2019-08-31,1097919,11485,FEMALE,MARRIED,1091,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,HUSBAND/WIFE,0.32,0.32,1,1
2019-08-31,1125300,15246,MALE,MARRIED,1728,UNIVERSITY,50,Ha Noi,1,COUSIN,0.67,0.29,1,3
2019-08-31,1134331,15935,FEMALE,MARRIED,3021,PRIMARY_SCHOOL,35,Binh Duong,0.88,CHILDREN,0.14,0.14,1,8
2019-08-31,1116281,16656,MALE,MARRIED,1183,SECONDARY_SCHOOL,40,Binh Duong,1,CHILDREN,0.04,0.04,0,-1
2019-08-31,1148131,12463,FEMALE,MARRIED,743,PRIMARY_SCHOOL,30,Binh Phuoc,0.75,BROTHER/SISTER,0.41,0.02,1,-1
2019-08-31,1133802,12712,FEMALE,MARRIED,63,HIGH_SCHOOL,30,Can Tho,0.75,BROTHER/SISTER,0.14,0.01,1,10
2019-08-31,1133764,11586,FEMALE,MARRIED,7,HIGH_SCHOOL,50,Binh Thuan,1,BROTHER/SISTER,0.03,0.16,1,2
2019-08-31,1116990,11999,FEMALE,MARRIED,753,SECONDARY_SCHOOL,30,Binh Thuan,1,BROTHER/SISTER,1,0.21,1,2
2019-08-31,1123469,12156,FEMALE,MARRIED,2698,COLLEGE,30,Thua Thien Hue,1,FATHER/MOTHER,1,0.03,1,1
2019-08-31,1094246,11392,FEMALE,DIVORCE,92,SECONDARY_SCHOOL,50,Phu Tho,1,COUSIN,0.06,0.06,0,304
2019-08-31,1106838,9181,FEMALE,MARRIED,4064,HIGH_SCHOOL,25,Ho Chi Minh,0.5,BROTHER/SISTER IN LAW,0.2,0.16,1,9
2019-08-31,1099775,12350,MALE,MARRIED,1194,SECONDARY_SCHOOL,40,Dong Nai,1,BROTHER/SISTER,0.41,0.03,0,6
2019-08-31,1134312,18810,FEMALE,SINGLE,1860,HIGH_SCHOOL,30,Binh Dinh,0.6,COUSIN,0.02,0.08,0,0
2019-08-31,1118691,19462,FEMALE,DIVORCE,4504,PRIMARY_SCHOOL,25,Ho Chi Minh,0.83,COUSIN,0.11,0.11,0,144
2019-08-31,1102176,16650,MALE,MARRIED,3465,HIGH_SCHOOL,50,Binh Dinh,1,COUSIN,0.04,0.04,1,1
2019-08-31,1117051,10003,MALE,MARRIED,24,SECONDARY_SCHOOL,30,Thanh Hoa,1,HUSBAND/WIFE,1,0.37,1,39
2019-08-31,1101483,15394,FEMALE,MARRIED,1175,HIGH_SCHOOL,20,Khanh Hoa,0.4,CHILDREN,1,0.17,0,8
2019-08-31,1132303,8986,MALE,SINGLE,2387,HIGH_SCHOOL,30,Tien Giang,0.75,BROTHER/SISTER,0.1,0.23,0,73
2019-08-31,1152579,11485,FEMALE,MARRIED,2488,UNIVERSITY,30,Ho Chi Minh,1,FATHER/MOTHER,0.29,0.02,0,-1
2019-08-31,1163931,8972,MALE,SINGLE,750,HIGH_SCHOOL,20,Binh Duong,0.67,FATHER/MOTHER,0.83,0.13,0,1
2019-08-31,1119441,14194,FEMALE,MARRIED,1974,SECONDARY_SCHOOL,40,Quang Ninh,1,BROTHER/SISTER,0.23,0.08,1,265
2019-08-31,1118186,11652,FEMALE,MARRIED,1000,SECONDARY_SCHOOL,40,Da Nang,0.8,HUSBAND/WIFE,0.41,0.06,1,0
2019-08-31,1131284,16724,MALE,MARRIED,1039,COLLEGE,50,Ha Noi,1,CHILDREN,1,0.17,1,4
2019-08-31,1091550,20842,FEMALE,OTHER,255,HIGH_SCHOOL,30,Quang Ninh,0.6,COUSIN,0.39,0.04,0,-1
2019-08-31,1145420,11463,FEMALE,SINGLE,2201,UNIVERSITY,30,Ho Chi Minh,1,FATHER/MOTHER,0.03,0.26,0,4
2019-08-31,1100850,14896,MALE,MARRIED,4229,SECONDARY_SCHOOL,20,Ho Chi Minh,0.4,BROTHER/SISTER,1,0.41,1,0
2019-08-31,1097724,12209,MALE,MARRIED,519,SECONDARY_SCHOOL,40,Binh Duong,1,BROTHER/SISTER,0.3,0.3,1,1
2019-08-31,1136119,11953,MALE,MARRIED,1636,SECONDARY_SCHOOL,50,Dong Nai,1,COUSIN,1,0.24,1,8
2019-08-31,1119010,10732,FEMALE,WIDOW,3019,SECONDARY_SCHOOL,30,Dong Nai,0.6,BROTHER/SISTER,1,0.17,0,-1
2019-08-31,1137675,17877,FEMALE,MARRIED,4928,PRIMARY_SCHOOL,50,An Giang,1,CHILDREN,0.71,0.2,1,2
2019-08-31,1142976,19957,MALE,MARRIED,4391,SECONDARY_SCHOOL,30,Kien Giang,0.6,CHILDREN,0.52,0.31,1,25
2019-08-31,1146829,11193,FEMALE,MARRIED,5170,SECONDARY_SCHOOL,20,Ho Chi Minh,0.67,BROTHER/SISTER,0.17,0.1,1,-1
2019-08-31,1097904,9480,FEMALE,MARRIED,2894,SECONDARY_SCHOOL,25,Binh Thuan,0.5,FRIEND/CO-WORKER,0.12,0.04,0,18
2019-08-31,1097993,9052,MALE,SINGLE,118,GRADUATE_SCHOOL,30,Ha Noi,0.6,FATHER/MOTHER,0.08,0.02,0,-1
2019-08-31,1089600,8781,MALE,SINGLE,2956,SECONDARY_SCHOOL,30,Ha Noi,0.6,BROTHER/SISTER,1,0.04,0,274
2019-08-31,1120226,19438,FEMALE,MARRIED,2759,HIGH_SCHOOL,30,Ho Chi Minh,1,BROTHER/SISTER,0.15,0.15,1,31
2019-08-31,1102498,15272,FEMALE,DIVORCE,2425,SECONDARY_SCHOOL,25,Binh Duong,0.83,FRIEND/CO-WORKER,0.1,0.05,0,5
2019-08-31,1094753,12997,FEMALE,MARRIED,1058,SECONDARY_SCHOOL,20,Thanh Hoa,0.5,COUSIN,0.28,0.03,1,-1
2019-08-31,1130714,11064,MALE,SINGLE,2591,SECONDARY_SCHOOL,20,Khanh Hoa,0.5,BROTHER/SISTER,0.07,0.33,0,7
2019-08-31,1101198,11407,FEMALE,DIVORCE,619,UNIVERSITY,50,Ha Noi,1,FATHER/MOTHER,1,0.19,0,2
2019-08-31,1140953,8950,MALE,SINGLE,121,HIGH_SCHOOL,40,Ben Tre,1,BROTHER/SISTER,1,0.08,0,3
2019-08-31,1100988,10790,FEMALE,MARRIED,4234,HIGH_SCHOOL,50,Nghe An,1,FATHER/MOTHER,0.28,0.28,0,1
2019-08-31,1092259,12188,FEMALE,MARRIED,110,UNIVERSITY,30,Nghe An,0.6,AUNT/UNCLE,1,0.15,0,10
2019-08-31,1152950,12302,FEMALE,MARRIED,1903,HIGH_SCHOOL,40,Ho Chi Minh,1,BROTHER/SISTER,0.06,0.03,1,36
2019-08-31,1113292,11923,MALE,SINGLE,684,HIGH_SCHOOL,40,Ho Chi Minh,0.8,COUSIN,0.15,0.03,0,6
2019-08-31,1106796,19895,FEMALE,MARRIED,2923,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,CHILDREN,0.93,0.09,1,92
2019-08-31,1119496,12932,FEMALE,MARRIED,3817,PRIMARY_SCHOOL,30,Binh Duong,0.75,BROTHER/SISTER,0.17,0.2,0,9
2019-08-31,1138667,11263,MALE,MARRIED,1460,SECONDARY_SCHOOL,30,Dong Nai,1,BROTHER/SISTER,0.32,0.13,0,1
2019-08-31,1158588,13389,MALE,SINGLE,1180,HIGH_SCHOOL,15,Tien Giang,0.5,BROTHER/SISTER,1,0.06,0,-1
2019-08-31,1155158,10466,FEMALE,SINGLE,3381,PRIMARY_SCHOOL,50,Binh Duong,1,BROTHER/SISTER,0.07,0.04,0,-1
2019-08-31,1106902,10395,FEMALE,MARRIED,3800,COLLEGE,40,An Giang,0.8,BROTHER/SISTER,1.04,0.21,1,2
2019-08-31,1145228,9483,MALE,MARRIED,3984,HIGH_SCHOOL,30,Thua Thien Hue,0.75,BROTHER/SISTER,1,0.12,1,102
2019-08-31,1116900,14831,MALE,MARRIED,200,HIGH_SCHOOL,20,Binh Duong,0.5,COUSIN,0.06,0.06,0,2
2019-08-31,1145061,11922,MALE,MARRIED,5258,SECONDARY_SCHOOL,40,Ho Chi Minh,1,BROTHER/SISTER,0.19,0.06,0,0
2019-08-31,1091651,17592,MALE,DIVORCE,2257,COLLEGE,50,Ha Nam,1,CHILDREN,1,0.21,0,18
2019-08-31,1142942,17672,FEMALE,MARRIED,2780,SECONDARY_SCHOOL,40,Tay Ninh,1,CHILDREN,0.42,0.31,1,16
2019-08-31,1104239,11002,FEMALE,SINGLE,520,HIGH_SCHOOL,30,Ho Chi Minh,1,COUSIN,0.1,0.01,0,2
2019-08-31,1124621,11548,MALE,MARRIED,614,HIGH_SCHOOL,15,Binh Duong,0.5,BROTHER/SISTER,0.19,0.19,1,1
2019-08-31,1137860,10828,FEMALE,MARRIED,720,COLLEGE,30,Da Nang,1,FATHER/MOTHER,0.07,0.07,1,53
2019-08-31,1103929,9133,MALE,SINGLE,2676,COLLEGE,30,Quang Ninh,0.75,COUSIN,1,0.08,0,6
2019-08-31,1115891,9595,MALE,SINGLE,2444,HIGH_SCHOOL,30,Ho Chi Minh,0.6,FATHER/MOTHER,0.08,0.08,0,1
2019-08-31,1154408,9546,MALE,SINGLE,1867,HIGH_SCHOOL,35,Kien Giang,0.7,BROTHER/SISTER,1,0.06,0,2
2019-08-31,1155413,12634,FEMALE,MARRIED,833,PRIMARY_SCHOOL,20,Binh Duong,0.67,BROTHER/SISTER,0.29,0.12,1,7
2019-08-31,1099313,10570,MALE,MARRIED,560,HIGH_SCHOOL,30,Ha Noi,1,COUSIN,0.07,0.17,1,185
2019-08-31,1112890,13685,MALE,MARRIED,1640,HIGH_SCHOOL,15,Hung Yen,0.38,COUSIN,1,0.01,1,26
2019-08-31,1136423,16302,MALE,MARRIED,649,SECONDARY_SCHOOL,20,Ba Ria - Vung Tau,0.67,CHILDREN,0.34,0.32,1,20
2019-08-31,1111721,11907,FEMALE,MARRIED,2498,PRIMARY_SCHOOL,30,Tay Ninh,1,BROTHER/SISTER,0.02,0.02,0,304
2019-08-31,1133095,14639,MALE,DIVORCE,2165,UNIVERSITY,50,Long An,1,COUSIN,0.05,0.06,0,-1
2019-08-31,1143266,15939,MALE,MARRIED,2801,SECONDARY_SCHOOL,40,Ho Chi Minh,1,BROTHER/SISTER,0.23,0.23,0,5
2019-08-31,1109253,15927,FEMALE,MARRIED,1531,UNIVERSITY,40,Ha Noi,0.8,BROTHER/SISTER,0.34,0.05,1,1
2019-08-31,1112102,14220,MALE,MARRIED,435,PRIMARY_SCHOOL,40,An Giang,1,BROTHER/SISTER,0.15,0.15,1,-1
2019-08-31,1155481,10591,MALE,SINGLE,757,SECONDARY_SCHOOL,30,Ho Chi Minh,1,BROTHER/SISTER,0.03,0.03,0,7
2019-08-31,1109024,14828,MALE,MARRIED,2947,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.13,0.15,1,153
2019-08-31,1117967,19982,FEMALE,MARRIED,2668,SECONDARY_SCHOOL,20,Ha Noi,0.4,BROTHER/SISTER,0.36,0.07,0,14
2019-08-31,1123042,12216,FEMALE,MARRIED,38,PRIMARY_SCHOOL,20,Long An,0.5,FATHER/MOTHER,1,0.12,1,326
2019-08-31,1147490,9764,MALE,MARRIED,4433,HIGH_SCHOOL,30,Thua Thien Hue,0.75,BROTHER/SISTER,1,0.26,1,2
2019-08-31,1086276,11133,MALE,MARRIED,2604,HIGH_SCHOOL,50,Hai Duong,1,BROTHER/SISTER,0.07,0.07,0,4
2019-08-31,1074369,11159,MALE,MARRIED,3263,SECONDARY_SCHOOL,50,Kien Giang,1,FATHER/MOTHER,0.4,0.3,1,-1
2019-08-31,1106746,20767,FEMALE,MARRIED,3612,HIGH_SCHOOL,30,Ben Tre,1,COUSIN,0.35,0.01,1,-1
2019-08-31,1140778,18516,MALE,MARRIED,2500,SECONDARY_SCHOOL,20,Dong Nai,0.5,CHILDREN,0.39,0.08,1,10
2019-08-31,1137580,13433,FEMALE,MARRIED,1440,SECONDARY_SCHOOL,30,An Giang,1,COUSIN,0.54,0.68,0,53
2019-08-31,1162176,9679,MALE,SINGLE,185,UNIVERSITY,30,Ho Chi Minh,1,COUSIN,0.08,0.08,0,48
2019-08-31,1116873,13454,MALE,MARRIED,554,COLLEGE,20,Binh Duong,0.4,COUSIN,0.05,0.05,1,1
2019-08-31,1112302,9631,FEMALE,MARRIED,2919,HIGH_SCHOOL,20,Kien Giang,0.67,FATHER/MOTHER,0.27,0.12,1,-1
2019-08-31,1160633,14486,FEMALE,MARRIED,1788,SECONDARY_SCHOOL,15,Binh Duong,0.5,BROTHER/SISTER,0.1,0.13,1,2
2019-08-31,1101637,10432,MALE,MARRIED,368,HIGH_SCHOOL,15,Tay Ninh,0.5,BROTHER/SISTER,1,0.11,0,62
2019-08-31,1102751,19474,FEMALE,MARRIED,2348,SECONDARY_SCHOOL,50,Quang Ngai,1,COUSIN,1,0.57,0,1
2019-08-31,1107671,14597,MALE,MARRIED,1218,HIGH_SCHOOL,30,Ha Noi,0.6,BROTHER/SISTER,1,0.25,0,77
2019-08-31,1100011,16284,FEMALE,MARRIED,3008,SECONDARY_SCHOOL,40,Tien Giang,1,CHILDREN,0.34,0.05,1,62
2019-08-31,1157592,9737,FEMALE,MARRIED,2911,SECONDARY_SCHOOL,20,Binh Thuan,0.67,BROTHER/SISTER,0.08,0.01,1,6
2019-08-31,1112314,11849,MALE,MARRIED,811,SECONDARY_SCHOOL,20,Ho Chi Minh,0.67,FATHER/MOTHER,0.06,0.06,1,62
2019-08-31,1111727,9199,MALE,SINGLE,2512,COLLEGE,15,Binh Duong,0.38,BROTHER/SISTER,0.04,0.04,0,-1
2019-08-31,1138281,10843,FEMALE,MARRIED,1271,HIGH_SCHOOL,30,Dong Nai,1,BROTHER/SISTER,0.17,0.07,1,1
2019-08-31,1121427,11548,MALE,DIVORCE,3738,COLLEGE,15,Tien Giang,0.5,FATHER/MOTHER,1,0.01,0,38
2019-08-31,1106999,21402,FEMALE,MARRIED,1283,PRIMARY_SCHOOL,20,Tien Giang,0.67,CHILDREN,0.52,0.05,1,57
